Date,AMZN,AAPL,MSFT,NVDA,META,Total,Daily Returns
2020-06-03,160622.16461438756,59480.42444200513,79281.4371257485,350800.0,58676.864244741875,708860.890426883,-0.0030126620530235293
2020-06-04,159468.56772521063,58968.16684961581,78237.81009409751,350800.0,57690.24856596559,705164.7932348895,-0.005214136147033921
2020-06-05,160920.2851587816,60651.29893889499,80068.43455945254,356800.0,58832.37731038879,717272.395967518,0.017169891135780935
2020-06-08,163577.44653272847,61002.56128796195,80564.58511548335,352000.00000000006,58992.9891650733,716137.582101247,-0.0015821239917370722
2020-06-09,168554.7634478289,62934.504207830236,81180.49615055605,362000.00000000006,60846.398980242186,735516.1627864575,0.027059857169275947
2020-06-10,171574.8541801685,64551.77460665935,84191.61676646708,374800.0,60351.81644359464,755470.0619968895,0.027129110439718884
2020-06-11,165780.94620868439,61448.95718990121,79670.65868263475,352000.00000000006,57216.06118546845,716116.6232666888,-0.05209132791599991
2020-06-12,164938.43162670126,61983.16867910721,80299.40119760482,357200.0,58274.059910771204,722695.0614141845,0.009186266501518991
2020-06-15,166727.15489306545,62751.55506769119,80812.66039349872,366800.0,59273.42256214149,736364.7929163969,0.01891493692438284
2020-06-16,169488.01036941024,64412.73326015368,82792.98545765612,362800.0,60076.48183556405,739570.210922784,0.004353029961810195
2020-06-17,171160.0777705768,64324.91767288695,83079.55517536357,369600.0,60045.889101338435,748210.4397201658,0.011682770168096823
2020-06-18,172002.59235255996,64346.87156970363,83969.20444824638,368800.00000000006,60150.4142766093,749269.0826471193,0.0014148999676473206
2020-06-19,173363.57744653276,63980.97328942556,83468.7767322498,370400.0,60876.99171446781,752090.3191826759,0.0037653182293193588
2020-06-22,175878.15942968245,65656.78741309915,85786.99743370403,381200.0,60986.6156787763,769508.5599552619,0.023159772607517448
2020-06-23,179157.48541801688,67054.51884376144,86360.13686911891,378000.0,61756.532823454436,772328.6739543517,0.003664824728205396
2020-06-24,177213.22099805574,65876.32638126602,84619.33276304536,369600.0,59660.930528999364,756969.8106713665,-0.01988643410628177
2020-06-25,178522.35904082953,66747.16428832785,85688.62275449102,379600.0,60084.130019120465,770642.276102769,0.018062101339650694
2020-06-26,174517.17433570963,64698.13391877058,83973.48160821215,366000.0,55087.31676226896,744276.1066249614,-0.03421324042997553
2020-06-29,173713.54504212577,66183.6809366996,84875.96236099231,368000.0,56249.840662842566,749023.0290026603,0.006377905101944803
2020-06-30,178794.5560596241,66739.8463227223,87044.48246364415,380000.0,57889.10133843211,770467.9861844226,0.028630571225983115
2020-07-01,186571.61373946856,66615.44090742775,87553.46449957229,381200.0,60560.866794136404,782501.385940605,0.01561829949064486
2020-07-02,187310.4342190538,66615.44090742775,88220.7014542344,384400.0,59507.96685787125,786054.5434385872,0.004540768312775834
2020-07-06,198120.5443940376,68393.70654957922,90119.76047904193,393600.0,61256.85149776928,811490.862920428,0.032359484076728284
2020-07-07,194439.4037589112,68181.48554701795,89071.85628742517,394800.0,61404.71637985979,807897.4619732142,-0.004428147144235006
2020-07-08,199688.91769280625,69769.48408342483,91030.79555175365,408800.0,62098.15168897387,831387.3490169586,0.029075332142240562
2020-07-09,206260.53143227482,70018.29491401392,91668.09238665525,420400.0,62332.695984703634,850679.6147176475,0.02320490650176521
2020-07-10,207388.20479585227,70193.92608854739,91390.0769888794,419200.0,62478.01147227534,850650.2193455544,-3.455516223105359e-05
2020-07-13,201166.55865197664,69871.93560190267,88567.15141146278,402000.00000000006,60930.52899936266,822536.1746647048,-0.03305006457587112
2020-07-14,199870.3823720026,71028.17416758143,89114.62788708297,415200.0,61116.63479923518,836329.8192259022,0.016769650972275008
2020-07-15,194996.75955930006,71511.1598975485,88982.03592814371,409200.00000000006,61256.85149776928,825946.8068827615,-0.012414973261088647
2020-07-16,194426.4419961115,70633.00402488108,87219.84602224124,405200.00000000006,61422.5621414914,818901.8541847253,-0.0085295477133992
2020-07-17,191963.70706416073,70493.96267837542,86775.02138579985,408000.0,61702.995538559604,818935.6866668956,4.1314453004925866e-05
2020-07-20,207180.81659105638,71979.50969630443,90504.70487596236,420400.0,62567.2402804334,852632.2714437566,0.04114680227699874
2020-07-21,203383.02009073237,70984.26637394805,89285.71428571429,413200.00000000006,61631.61249203314,838484.6132424279,-0.01659291898179338
2020-07-22,200907.3233959819,71181.8514452982,90568.86227544911,417600.0,61152.326322498404,841410.3634392276,0.0034893308125067968
2020-07-23,193558.00388852885,67939.99268203441,86629.59794696321,405200.00000000006,59298.916507329515,812626.511024856,-0.03420905382804995
2020-07-24,195009.72132209982,67771.67947310649,86099.23011120618,407599.99999999994,58817.08094327597,815297.7118496883,0.0032871199605135626
2020-07-27,198003.88852883992,69381.63190633006,87189.90590248076,416800.0,59528.362014021666,830903.7883516725,0.019141567890063493
2020-07-28,194452.36552171098,68240.02927186244,86407.18562874252,408800.0,58666.666666666664,816566.2470889826,-0.017255356713600234
2020-07-29,196604.01814646792,69549.94511525797,87279.7262617622,418800.00000000006,59474.82472912683,831708.514252615,0.018543831829461288
2020-07-30,197783.53856124432,70391.51115989756,87211.29170230967,424400.0,59783.30146590185,839569.6428893534,0.009451783289488702
2020-07-31,205093.97278029815,77760.70252469815,87686.05645851155,424400.0,64670.49075844487,859611.2225219528,0.023871253328820785
2020-08-03,201672.0674011666,79721.91730698866,92617.62189905903,440400.0,64234.54429572977,878646.150902944,0.0221436480612085
2020-08-04,203421.9053791316,80256.12879619467,91227.54491017965,449200.0,63691.52326322499,887797.1023487309,0.01041483131335963
2020-08-05,207712.2488658458,80541.52945481156,91077.84431137725,451600.0,63510.51625239006,894442.1388844247,0.0074848594550644965
2020-08-06,209008.42514581987,83351.62824734725,92536.35585970916,453600.00000000006,67630.33779477375,906126.74704765,0.013063570750142306
2020-08-07,205275.4374594945,81309.91584339556,90881.09495295123,447999.99999999994,68435.94646271512,893902.3947185564,-0.013490775290458057
2020-08-10,204031.1082307194,82495.42627149653,89071.85628742517,446400.00000000006,67049.07584448694,889047.466634128,-0.005431161291336473
2020-08-11,199650.03240440701,80043.90779363338,86988.87938408897,434000.0,65297.641810070105,865980.4613921995,-0.025945752175931203
2020-08-12,204938.43162670123,82700.32930845226,89473.90932420874,457599.99999999994,66256.21414913957,900968.8844085017,0.040403247620682814
2020-08-13,204860.66104990282,84163.92242956458,89264.32848588537,457599.99999999994,66615.67877629065,902504.5907416433,0.0017045054049229513
2020-08-14,204018.14646791964,84090.74277350896,89349.87168520104,462400.00000000006,66600.38240917782,906459.1433358075,0.004381753438965186
2020-08-17,206247.56966947505,83871.20380534213,89940.11976047904,493600.0,66579.9872530274,940238.8804883236,0.037265592609287745
2020-08-18,214672.71548930655,84566.41053787047,90457.65611633875,490400.0,66880.81580624601,946977.5979497618,0.007167027019706174
2020-08-19,211302.657161374,84676.1800219539,89692.04448246364,485600.00000000006,66944.55066921606,938215.4323350077,-0.009252769689298335
2020-08-20,213700.583279326,86556.89718258324,91779.29854576562,485600.00000000006,68581.2619502868,946218.0409579617,0.008529606684295699
2020-08-21,212883.99222294235,91013.53823637031,91112.06159110351,507200.0,68071.38304652645,970280.9750969426,0.025430643992603752
2020-08-24,214348.67141931303,92103.915111599,91398.63130881095,508800.0000000001,69188.01784576163,975839.2356854847,0.0057285062071703585
2020-08-25,216876.2151652625,91350.16465422613,92587.68177929855,510000.00000000006,71592.09687699172,982406.158475779,0.006729512967042384
2020-08-26,223058.97602073883,92586.90084156605,94589.39264328488,510800.00000000006,77478.64882090504,998513.9183264947,0.01639623256811351
2020-08-27,220349.967595593,91481.88803512625,96911.89050470488,505200.00000000006,74753.34608030594,988697.0922157301,-0.009831436428264895
2020-08-28,220466.6234607907,91335.528723015,97908.46877673225,526000.0000000001,74865.51943913322,1010576.1403996713,0.022129172176393208
2020-08-31,223655.21710952692,94431.02817416759,96462.7887082977,534800.0,74748.24729126832,1024097.2812832606,0.013379635975020898
2020-09-01,226779.00194426443,98192.46249542628,97207.0145423439,552800.0,75319.31166347992,1050297.7906455146,0.025584004411595584
2020-09-02,228865.8457550227,96158.06805708016,99080.41060735672,574000.0,77119.18419375399,1075223.5086132134,0.02373204836732956
2020-09-03,218276.0855476345,88459.56824002927,92942.68605645852,520800.0,74217.97323135757,994696.3130754798,-0.07489344763452466
2020-09-04,213519.11860012964,88518.11196487378,91638.1522668948,504800.0,72079.03123008287,970554.4140619811,-0.024270622798283847
2020-09-08,204134.80233311732,82561.28796194657,86680.9238665526,476400.0,69129.3817718292,918906.3959334458,-0.05321496392188585
2020-09-09,211834.0894361633,85854.37248444934,90372.1129170231,508400.00000000006,69782.02676864246,966242.6016062782,0.05151363172823187
2020-09-10,205780.94620868436,83051.59165751921,87840.03421727974,492400.00000000006,68346.71765455704,937419.2897380405,-0.029830305370847743
2020-09-11,201957.22618276087,81961.21478229052,87266.89478186484,486400.00000000006,67969.40726577438,925554.7430126907,-0.012656606126235537
2020-09-14,201101.749837978,84420.05122575925,87857.14285714287,514799.99999999994,67852.13511790949,956031.0790387896,0.03292764286086225
2020-09-15,204549.57874270904,84551.77460665937,89298.54576561165,519600.00000000006,69450.60548119822,967450.5045961783,0.0119446175001654
2020-09-16,199494.49125081013,82056.34833516284,87703.16509837471,500400.00000000006,67181.64435946463,936835.6490438123,-0.031644880442896595
2020-09-17,194996.75955930006,80746.4324917673,86787.85286569719,498400.0000000001,64963.67112810707,925894.7160448717,-0.0116786044703866
2020-09-18,191510.04536616983,78185.14452982073,85710.00855431994,487600.00000000006,64379.859783301465,907385.0582336121,-0.019991104269745708
2020-09-21,191860.01296176284,80556.1653860227,86629.59794696321,500800.0,63263.22498406629,923109.0012788151,0.017328853833908697
2020-09-22,202786.77900194423,81822.17343578486,88716.85201026518,505600.0000000001,64945.82536647546,943871.6298144698,0.022492065949840656
2020-09-23,194413.48023331174,78390.04756677644,85795.5517536356,484800.0,63485.022307202045,906884.1018609258,-0.039187032203536476
2020-09-24,195709.65651328582,79195.02378338823,86907.6133447391,494000.00000000006,63615.04142766094,919427.3350690741,0.013831131433895028
2020-09-25,200596.24108878808,82166.11781924625,88887.93840889649,514799.99999999994,64963.67112810707,951413.9684450378,0.0347897350404105
2020-09-28,205703.17563188594,84127.33260153678,89580.83832335331,521600.0,65473.55003186743,966484.8965886434,0.015840557994158067
2020-09-29,203810.7582631238,83490.66959385292,88648.41745081266,529200.0000000001,66740.59910771193,971890.4444155014,0.005592997723955939
2020-09-30,204069.99351911864,84749.35967800952,89961.50556030798,541200.0,66768.64244741874,986749.5012048549,0.015288818688087513
2020-10-01,208762.15165262474,85466.52030735457,90872.54063301969,544400.0,67974.506054812,997475.718647811,0.010870253726866785
2020-10-02,202527.54374594946,82707.64727405782,88190.76133447391,522400.0,66268.96112173359,962094.9134762147,-0.035470342295207735
2020-10-05,207336.3577446533,85254.29930479327,89982.89136013687,545600.0,67469.72594008924,995643.2743496727,0.03487011562325182
2020-10-06,200907.3233959819,82810.09879253567,88071.00085543201,549600.0,65942.63862332696,987331.0616672765,-0.008348585177583301
2020-10-07,207103.04601425794,84215.14818880352,89747.64756201884,558400.0,65804.97131931166,1005270.813084392,0.018169945334061577
2020-10-08,206779.00194426443,84134.65056714235,90068.43455945254,553600.0,67242.82982791588,1001824.9168987751,-0.0034278287410375308
2020-10-09,213000.64808813998,85598.24368825468,92305.38922155689,550400.0,67418.7380497132,1008723.0190476647,0.0068855366167606125
2020-10-12,223136.74659753725,91035.49213318698,94696.32164242944,569200.0,70299.55385595921,1048368.1142291129,0.039302260811770795
2020-10-13,223175.6318859365,88620.56348335164,95320.78699743371,570000.0,70398.98024219248,1047515.9626089144,-0.0008128362629811203
2020-10-14,218003.88852883992,88686.42517380169,94465.35500427718,564000.0,69297.64181007011,1034453.310516989,-0.01247012223030175
2020-10-15,216370.70641607261,88335.16282473473,93952.09580838325,558800.0000000001,67997.45060548121,1025455.4156546718,-0.008698212641245484
2020-10-16,212106.28645495785,87098.42663739482,93952.09580838325,552400.0000000001,67796.04843849585,1013352.8573392319,-0.011802130185946114
2020-10-19,207854.82825664294,84873.76509330407,91625.32078699744,540000.0,66641.17272147865,990995.0868584231,-0.022063164196836405
2020-10-20,208489.95463383023,85993.41383095502,91809.23866552609,546000.0000000001,68211.59974506055,1000504.206875372,0.009595526903260376
2020-10-21,206416.07258587168,85525.06403219906,91873.39606501284,540800.0,71059.27342256214,995673.8061056457,-0.004827966475835055
2020-10-22,205858.71678548283,84705.45188437616,91911.89050470489,534400.0,70903.76035691524,987779.8195314792,-0.007928285876116492
2020-10-23,207673.36357744655,84185.87632638129,92485.02994011976,543600.0,72604.20650095603,1000548.4763449037,0.012926622472891669
2020-10-26,207841.8664938432,84193.19429198685,89854.5765611634,525600.0,70646.27151051625,978135.9088575097,-0.022400281462892413
2020-10-27,212987.68632534024,85327.4789608489,91210.43627031652,536000.0,72221.79732313576,997747.3988796414,0.02004986203301584
2020-10-28,204977.31691510044,81375.77753384561,86689.47818648418,505200.00000000006,68239.64308476738,946482.2157201978,-0.05138092388615467
2020-10-29,208101.10174983798,84390.779363337,87562.01881950386,520800.0,71594.64627151052,972448.5462041893,0.02743456776336073
2020-10-30,196772.52106286457,79663.37358214417,86599.65782720275,501200.00000000006,67077.11918419377,931312.6716564053,-0.042301337904562475
2020-11-02,194711.60077770578,79597.51189169411,86539.77758768179,503200.0,66630.97514340346,930679.8654004852,-0.0006794777685077413
2020-11-03,197563.18859364872,80819.61214782292,88293.4131736527,520800.0,67635.43658381134,955111.6504989356,0.02625154578576483
2020-11-04,210058.32793259886,84120.01463593122,92553.46449957229,551600.0,73264.49968132569,1011596.3067494279,0.059139322843549946
2020-11-05,215294.8801036941,87105.74460300038,95504.70487596237,566400.0000000001,75125.55768005099,1039430.8872627079,0.02751550230815014
2020-11-06,214607.90667530784,86856.93377241128,95688.62275449104,582400.0000000001,74801.78457616318,1054355.2477783735,0.014358203800320268
2020-11-09,203745.94944912512,85122.57592389316,93408.89649272883,545200.0000000001,71069.47100063734,998546.8928663847,-0.052931262996587125
2020-11-10,196694.7504860661,84866.44712769851,90252.35243798119,510800.00000000006,69453.15487571702,952066.7049274629,-0.046547826918271085
2020-11-11,203331.17303953343,87442.3710208562,92621.89905902481,536800.0,70485.65965583174,990681.1027752461,0.04055850041591924
2020-11-12,201568.37329876862,87237.46798390048,92147.13430282293,538400.0,70128.7444231995,989481.7200086915,-0.001210664827657193
2020-11-13,202773.81723914453,87274.0578119283,92604.79041916168,532000.0,70605.48119821542,985258.1466684499,-0.004268470306055372
2020-11-16,202916.3966299417,88035.1262349067,92912.74593669803,540800.0,71117.90949649458,995782.178298041,0.010681496687114045
2020-11-17,203214.51717433572,87369.1913648006,91727.97262617624,536800.0,70108.34926704908,989220.0304323618,-0.006589943070577031
2020-11-18,201257.29099157485,86373.94804244422,90282.29255774169,537200.0,69335.88272785215,984449.4143196128,-0.0048226036331511235
2020-11-19,202009.0732339598,86820.34394438346,90855.43199315656,537600.0,69583.1739961759,986868.0231676757,0.0024568137406375534
2020-11-20,200868.43810758265,85869.00841566046,89987.16852010266,523600.00000000006,68757.17017208412,969081.78521543,-0.018022914447217597
2020-11-23,200803.62929358392,83315.03841931943,89867.40804106076,525600.0,68433.39706819631,968019.4728221605,-0.0010962050979353988
2020-11-24,202073.88204795858,84281.00987925359,91471.34302822928,518400.0000000001,70597.83301465903,966824.0679701006,-0.001234897525950407
2020-11-25,206416.07258587168,84910.35492133188,91475.62018819505,529200.0000000001,70258.76354365838,982260.8112390571,0.015966444961767357
2020-11-27,207090.0842514582,85320.16099524334,92057.31394354149,530400.0,70824.72912683238,985692.2883170753,0.003493448011724798
2020-11-30,205314.32274789375,87120.38053421151,91561.16338751069,536000.0,70610.57998725305,990606.446656869,0.004985489283053868
2020-12-01,208684.38107582633,89806.07391145264,92476.4756201882,535600.0000000001,73052.89993626514,999619.8305437325,0.009098854461609962
2020-12-02,207621.5165262476,90069.52067325283,92117.19418306246,541600.0,73300.1912045889,1004708.4225871518,0.005090527306417458
2020-12-03,206532.72845106936,89967.06915477499,91633.87510692902,536000.0,71854.6845124283,995988.3572252016,-0.008679200020535127
2020-12-04,204964.35515230073,89462.12952799123,91685.2010265184,542400.0,71306.56469088592,999818.2503976963,0.0038453192195586627
2020-12-07,204666.23460790666,90559.82436882547,91655.26090675793,544400.0,72805.60866794136,1004086.9285514315,0.004269454125324534
2020-12-08,205910.56383668183,91020.85620197585,92390.93242087254,534000.0,72249.84066284257,995572.1931223728,-0.008480077956340537
2020-12-09,201179.52041477643,89118.18514452984,90590.24807527802,517200.00000000006,70852.7724665392,968940.7261011235,-0.026749910458754522
2020-12-10,200998.05573558007,90186.60812294183,90042.77159965783,518800.00000000006,70648.82090503506,970676.2563632148,0.0017911624677753313
2020-12-11,201970.1879455606,89579.2169776802,91214.7134302823,520400.00000000006,69738.68706182283,972902.805415346,0.0022938122134288363
2020-12-14,204601.42579390798,89118.18514452984,91616.76646706587,532400.0000000001,69901.84831102613,987638.2257165299,0.01514582979837642
2020-12-15,205132.85806869733,93582.14416392244,91586.8263473054,534400.0,70248.56596558317,994950.3945455084,0.00740369159331955
2020-12-16,210045.36616979915,93530.9184046835,93789.5637296835,529600.0,70279.1586998088,997245.007003975,0.0023062581522115266
2020-12-17,209721.32209980558,94182.2173435785,93849.44396920445,533600.0,69975.78075207138,1001328.7641646599,0.004095038964350151
2020-12-18,207491.8988982502,92689.35236004392,93494.4396920445,530800.0,70465.26449968132,994940.9554500199,-0.006379332086768663
2020-12-21,207790.0194426442,93838.27296011709,95205.30367835758,533200.0000000001,69544.9330783939,999578.529159513,0.004661154698768488
2020-12-22,207815.9429682437,96509.33040614711,95782.72027373825,531200.0,68091.77820267687,999399.771850806,-0.0001788326814675667
2020-12-23,206429.03434867138,95836.07757043545,94533.7895637297,520400.00000000006,68351.81644359465,985550.7179264312,-0.013857371508828153
2020-12-24,205612.44329228776,96575.19209659717,95273.73823781012,519600.00000000006,68170.80943275972,985232.1830594548,-0.00032320494641480124
2020-12-28,212832.14517174338,100029.27186242225,96218.9905902481,516000.0,70618.22817080942,995698.6357952232,0.010623336220368707
2020-12-29,215294.8801036941,98697.40212221004,95872.54063301969,517600.0,70562.14149139579,998026.9643503196,0.0023383868084110304
2020-12-30,212948.801036941,97855.83607757045,94816.08212147135,526000.0000000001,69310.38878266413,1000931.1080186471,0.002909884975119903
2020-12-31,211082.30719377837,97102.08562019758,95132.59195893927,522000.00000000006,69639.26067558955,994956.2454485048,-0.005969304502853934
2021-01-04,206519.76668826962,94701.79290157337,93109.49529512404,524400.0,68563.4161886552,987294.4710736222,-0.00770061438372982
2021-01-05,208593.64873622815,95872.66739846324,93199.3156544055,536000.0,69080.94327597196,1002746.5750650688,0.015650957687065148
2021-01-06,203395.98185353208,92645.44456641054,90782.72027373825,504400.00000000006,67128.1070745698,958352.2537682507,-0.044272722939928566
2021-01-07,204938.43162670123,95806.80570801317,93366.12489307101,533600.0,68512.42829827916,996223.7905260646,0.039517345119086
2021-01-08,206260.53143227482,96633.73582144166,93934.98716852012,531200.0,68214.14913957936,996243.403561816,1.9687379420041395e-05
2021-01-11,201827.60855476346,94387.12038053421,93023.95209580839,544800.0,65478.64882090503,999517.329852011,0.003286271485954062
2021-01-12,202255.34672715492,94255.39699963412,91928.999144568,539200.0,64012.746972594,991652.4898439511,-0.007868637964710934
2021-01-13,205171.74335709654,95784.85181119648,92532.07869974338,541200.0,64152.963671128105,998841.6375391645,0.0072496643419357465
2021-01-14,202683.08489954637,94335.89462129529,91112.06159110351,528000.0,62623.326959847036,978754.3680717922,-0.020110564790692065
2021-01-15,201179.52041477643,93040.61470911087,90953.80667236957,514400.0,64081.580624601665,963655.5224208586,-0.015426593375699849
2021-01-19,202255.34672715492,93545.55433589463,92574.85029940121,521200.0,66564.6908859146,976140.4422483654,0.012955791293700614
2021-01-20,211497.08360337006,96619.09989023051,95953.80667236957,534800.0,68191.20458891014,1007061.1947548803,0.031676540760153804
2021-01-21,214322.74789371356,100160.99524332238,96223.26775021387,554800.0,69565.3282345443,1035072.3391217941,0.027814739077233197
2021-01-22,213363.57744653273,101770.94767654593,96642.42942686057,548400.0000000001,69980.87954110898,1030157.8340910483,-0.0047479821892597585
2021-01-25,213480.2333117304,104588.36443468716,98173.65269461078,546000.0000000001,70875.71701720842,1033117.967458237,0.0028734755677517487
2021-01-26,215567.07712248867,104763.99560922063,99371.25748502996,537600.0,71905.67240280434,1029208.0026195436,-0.0037846257270242045
2021-01-27,209500.97213221,103959.01939260887,99615.05560307956,516800.0,69379.22243467176,999254.2695625701,-0.02910367290259608
2021-01-28,209825.0162022035,100321.99048664472,102194.18306244654,522000.00000000006,67558.95474824728,1001900.1444995421,0.002647849518951917
2021-01-29,207790.0194426442,96567.87413099161,99213.00256629598,519600.00000000006,65858.5086042065,989029.4047441384,-0.012846329872357454
2021-02-01,216642.90343486713,98163.19063300402,102502.1385799829,529600.0,66796.68578712556,1013704.9184349797,0.024949221501887386
2021-02-02,219053.79131561893,98785.2177094768,102442.25834046195,542400.0,68089.22880815806,1030770.4961737157,0.016834857391323288
2021-02-03,214685.6772521063,98016.8313208928,103934.98716852009,541200.0,67979.60484384958,1025817.1005853687,-0.004805527134055798
2021-02-04,215878.15942968245,100541.52945481156,103511.54833190763,546400.0,67938.81453154876,1034270.0517479504,0.008240212760888932
2021-02-05,217252.106286455,100080.49762166118,103592.8143712575,543600.0,68349.26704907586,1032874.6853284496,-0.0013491316094308425
2021-02-08,215359.68891769284,100190.26710574461,103708.29769033362,577600.0,67961.75908221796,1064820.012795989,0.030928560764736712
2021-02-09,214193.13026571617,99531.65020124406,104264.32848588539,570400.0000000001,68693.43530911408,1057082.5442619598,-0.007266456716672809
2021-02-10,213000.64808813998,99077.93633369924,103857.99828913603,590400.0,69310.38878266413,1075646.9714936395,0.01756194663553079
2021-02-11,211419.31302657162,98887.66922795464,104572.28400342175,610000.0,68933.07839388146,1093812.3446518295,0.016887857856342503
2021-02-12,212430.3305249514,99063.30040248812,104786.14200171088,598400.0000000001,68961.12173358828,1083640.8946627388,-0.009299081363292161
2021-02-16,211860.0129617628,97467.98390047568,104234.38836612488,613200.0,69845.7616316125,1096608.1468599758,0.01196637397232303
2021-02-17,214426.4419961115,95748.26198316869,104448.24636441404,596400.0,69743.78585086041,1080766.7361945547,-0.01444582616933976
2021-02-18,215696.69475048606,94921.33186974023,104272.88280581695,593200.0,68678.13894200127,1076769.0483680447,-0.003698936775743289
2021-02-19,210628.64549578744,95038.41931942922,103066.72369546621,597200.0,66681.96303377948,1072615.7515444623,-0.003857184444405304
2021-02-22,206143.8755670771,92206.36663007685,100303.67835757056,574400.0,66368.38750796685,1039422.3080626914,-0.0309462577199483
2021-02-23,207025.27543745952,92103.915111599,99773.31052181353,565600.0000000001,67778.20267686425,1032280.7037477364,-0.00687074373866936
2021-02-24,204769.9287103046,91730.69886571533,100320.78699743372,580000.0000000001,67383.04652644998,1044204.4610999038,0.01155088660368997
2021-02-25,198133.50615683736,88540.06586169047,97942.68605645852,532400.0000000001,64930.52899936265,981946.7870743491,-0.05962211075020318
2021-02-26,200453.66169799096,88737.65093304063,99392.64328485886,548400.0000000001,65677.50159337158,1002661.4575092623,0.021095512208590517
2021-03-01,203901.49060272198,93516.28247347238,101343.02822925578,553600.0,67536.01019757807,1019896.8115030283,0.017189604591544505
2021-03-02,200557.35580038885,91562.38565678743,100029.94011976047,536400.0000000001,66029.31803696623,994578.9996139031,-0.024823895519208605
2021-03-03,194750.48606610502,89323.08818148557,97331.05218135158,512000.0000000001,65114.08540471638,958518.7118336587,-0.036256836102756096
2021-03-04,192974.7245625405,87910.72081961215,96976.04790419163,494800.00000000006,65682.60038240919,938344.0936687536,-0.021047704041490034
2021-03-05,194452.36552171098,88854.73838272961,99059.02480752782,498400.0000000001,67375.39834289356,948141.5270548621,0.010441194709077672
2021-03-08,191315.6189241737,85151.84778631541,97258.34046193327,463600.0,65088.59145952837,902414.3986319508,-0.04822816754472292
2021-03-09,198496.43551523006,88605.92755214052,99991.44568006844,500800.0,67747.60994263862,955641.4186900777,0.058982902022417294
2021-03-10,198159.42968243684,87800.95133552873,99409.75192472199,498800.00000000006,67533.46080305928,951703.5937457469,-0.004120609328265079
2021-03-11,201788.72326636425,89249.90852542994,101424.29426860565,519600.00000000006,69822.81708094328,981885.7431413432,0.0317138125714167
2021-03-12,200220.3499675956,88569.3377241127,100834.04619332764,514400.0,68425.74888463989,972449.4827696759,-0.009610344622662415
2021-03-15,199714.84121840572,90735.45554335896,100431.99315654405,527600.0,69789.67495219885,988271.9648705076,0.016270749669964335
2021-03-16,200375.8911211925,91891.69410903771,101672.36954662105,531600.0,71199.49012109623,996739.4448979475,0.008567965426955482
2021-03-17,203227.47893713546,91298.93889498721,101385.7998289136,533600.0,72405.35372848948,1001917.5713895257,0.005195065288209122
2021-03-18,196241.0887880752,88203.43944383462,98682.63473053892,508800.0000000001,71031.23008285533,962958.3930453042,-0.0388846143203081
2021-03-19,199287.1030460143,87808.2693011343,98524.37981180497,514000.00000000006,73960.48438495857,973580.2365439122,0.01103042828778622
2021-03-22,201607.25858716786,90296.37760702526,100936.69803250645,527600.0,74834.92670490759,995275.2609316071,0.02228375594877474
2021-03-23,203344.13480233314,89674.35053055252,101616.7664670659,522800.00000000006,74093.05289993626,991528.3046998878,-0.003764743663187242
2021-03-24,200064.80881399874,87881.44895718992,100710.00855431992,505600.0000000001,71928.61695347354,966184.8832789822,-0.025559957593521587
2021-03-25,197420.6092028516,88247.34723746798,99375.53464499573,501600.0,71061.82281708096,957705.3139023964,-0.00877634241989833
2021-03-26,197796.5003240441,88701.0611050128,101146.27887082976,513600.0,72152.9636711281,973396.8039710148,0.01638446591121001
2021-03-29,199338.95009721324,88832.78448591293,100615.91103507273,518000.0,74141.49139579349,980929.1370139924,0.007738193727623743
2021-03-30,198003.88852883992,87742.40761068424,99165.95380667238,514799.99999999994,73422.5621414914,973134.8120876879,-0.007945859320716009
2021-03-31,200518.4705119896,89388.94987193562,100842.6005132592,534000.0,75087.31676226895,999837.3376594533,0.02743969822072212
2021-04-01,204860.66104990282,90010.97694840837,103656.97177074425,552400.0000000001,76140.2166985341,1027068.8264675897,0.02723591906647882
2021-04-05,209125.0810110175,92133.18697402123,106531.22326775022,559600.0,78753.34608030594,1046142.8373330949,0.01857130736905588
2021-04-06,208930.6545690214,92360.04390779365,106013.68691189053,554400.0,78077.75653282345,1039782.141921529,-0.006080140478504026
2021-04-07,212534.0246273493,93596.78009513357,106886.2275449102,565600.0000000001,79818.99298916505,1058436.0252565583,0.01794018437415823
2021-04-08,213830.20090732342,95396.99963410174,108319.0761334474,572800.0000000001,79801.14722753347,1070147.4239024061,0.011064814846045268
2021-04-09,218548.28256642906,97328.94255397,109431.1377245509,576000.0000000001,79658.38113448056,1080966.7439794305,0.010110121124779825
2021-04-12,219014.90602721972,96040.98060739116,109456.8006843456,608400.0,79423.83683875081,1112336.5241577073,0.02902011588515041
2021-04-13,220349.967595593,98375.41163556532,110560.30795551755,627200.0,78970.04461440408,1135455.7318010798,0.0207843643908745
2021-04-14,216007.77705767986,96619.09989023051,109319.93156544058,611200.0,77200.76481835564,1110347.5733317067,-0.02211284664488511
2021-04-15,218988.9825016202,98426.63739480426,110992.3011120616,645600.0,78475.46207775653,1152483.3830862427,0.037948306248018815
2021-04-16,220311.08230719378,98177.82656421517,111522.66894781866,636400.0000000001,78057.36137667304,1144468.9391959007,-0.006954064594736353
2021-04-19,218535.32080362926,98675.44822539335,110667.23695466212,614400.0,77052.89993626514,1119330.9059199498,-0.021964801677896828
2021-04-20,216111.47116007775,97409.4401756312,110461.93327630454,606800.0,77157.42511153601,1107940.2697235495,-0.010176290260688003
