Date,AMZN,AAPL,META,MSFT,NVDA, SP500 
03/07/2018,84.7,45.98,192.73,99.05,5.92,2713.2
05/07/2018,84.99,46.35,198.45,99.76,6.07,2736.6
06/07/2018,85.53,46.99,203.23,101.16,6.18,2759.8
09/07/2018,86.95,47.65,204.74,101.85,6.23,2784.2
10/07/2018,87.15,47.59,203.54,102.12,6.33,2793.8
11/07/2018,87.75,46.97,202.54,101.98,6.19,2774
12/07/2018,89.83,47.76,206.92,104.19,6.28,2798.3
13/07/2018,90.65,47.83,207.32,105.43,6.23,2801.3
16/07/2018,91.12,47.73,207.23,104.91,6.21,2798.4
17/07/2018,92.2,47.86,209.99,105.95,6.34,2809.6
18/07/2018,92.15,47.6,209.36,105.12,6.29,2815.6
19/07/2018,90.65,47.97,208.09,104.4,6.3,2804.5
20/07/2018,90.69,47.86,209.94,106.27,6.27,2801.8
23/07/2018,90.1,47.9,210.91,107.97,6.24,2807
24/07/2018,91.46,48.25,214.67,107.66,6.22,2820.4
25/07/2018,93.18,48.7,217.5,110.83,6.3,2846.1
26/07/2018,90.4,48.55,176.26,109.62,6.37,2837.4
27/07/2018,90.86,47.74,174.89,107.68,6.3,2818.8
30/07/2018,88.96,47.48,171.06,105.37,6.1,2802.6
31/07/2018,88.87,47.57,172.58,106.08,6.12,2816.3
01/08/2018,89.86,50.38,171.65,106.28,6.16,2813.4
02/08/2018,91.72,51.85,176.37,107.57,6.27,2827.2
03/08/2018,91.16,52,177.78,108.04,6.3,2840.3
06/08/2018,92.39,52.27,185.69,108.13,6.35,2850.4
07/08/2018,93.12,51.78,183.81,108.88,6.42,2858.4
08/08/2018,94.33,51.81,185.18,109.49,6.46,2857.7
09/08/2018,94.93,52.22,183.09,109.67,6.41,2853.6
10/08/2018,94.31,51.88,180.26,109,6.37,2833.3
13/08/2018,94.81,52.22,180.05,108.21,6.4,2821.9
14/08/2018,95.98,52.44,181.11,109.56,6.54,2840
15/08/2018,94.13,52.56,179.53,107.66,6.48,2818.4
16/08/2018,94.33,53.33,174.7,107.64,6.44,2840.7
17/08/2018,94.11,54.4,173.8,107.58,6.12,2850.1
20/08/2018,93.84,53.87,172.5,106.87,6.2,2857.1
21/08/2018,94.17,53.76,172.62,105.98,6.33,2863
22/08/2018,95.25,53.76,173.64,107.06,6.57,2861.8
23/08/2018,95.14,53.87,172.9,107.56,6.67,2857
24/08/2018,95.27,54.04,174.65,108.4,6.81,2874.7
27/08/2018,96.38,54.48,177.46,109.6,6.9,2896.7
28/08/2018,96.64,54.92,176.26,110.26,6.86,2897.5
29/08/2018,99.91,55.74,175.9,112.02,6.96,2914
30/08/2018,100.12,56.26,177.64,111.95,6.95,2901.1
31/08/2018,100.64,56.91,175.73,112.33,7.02,2901.5
04/09/2018,101.98,57.09,171.16,111.71,7.09,2896.7
05/09/2018,99.74,56.72,167.18,108.49,6.96,2888.6
06/09/2018,97.92,55.77,162.53,108.74,6.82,2878.1
07/09/2018,97.6,55.33,163.04,108.21,6.8,2871.7
10/09/2018,96.95,54.58,164.18,109.38,6.87,2877.1
11/09/2018,99.36,55.96,165.94,111.24,6.82,2887.9
12/09/2018,99.5,55.27,162,111.71,6.71,2888.9
13/09/2018,99.49,56.6,161.36,112.91,6.78,2904.2
14/09/2018,98.51,55.96,162.32,113.37,6.91,2905
17/09/2018,95.4,54.47,160.58,112.14,6.85,2888.8
18/09/2018,97.05,54.56,160.3,113.21,6.78,2904.3
19/09/2018,96.32,54.59,163.06,111.7,6.8,2907.9
20/09/2018,97.22,55.01,166.02,113.57,6.66,2930.8
21/09/2018,95.75,54.41,162.93,114.26,6.59,2929.7
24/09/2018,96.72,55.2,165.41,114.67,6.64,2919.4
25/09/2018,98.73,55.55,164.91,114.45,6.71,2915.6
26/09/2018,98.74,55.1,166.95,113.98,6.67,2906
27/09/2018,100.65,56.24,168.84,114.41,6.68,2914
28/09/2018,100.15,56.44,164.46,114.37,7.03,2914
01/10/2018,100.22,56.81,162.44,115.61,7.23,2924.6
02/10/2018,98.57,57.32,159.33,115.15,7.16,2923.4
03/10/2018,97.64,58.02,162.43,115.17,7.17,2925.5
04/10/2018,95.47,57,158.85,112.79,6.98,2901.6
05/10/2018,94.48,56.07,157.33,112.13,6.75,2885.6
08/10/2018,93.22,55.94,157.25,110.85,6.64,2884.4
09/10/2018,93.52,56.72,157.9,112.26,6.64,2880.3
10/10/2018,87.76,54.09,151.38,106.16,6.14,2785.7
11/10/2018,85.97,53.61,153.35,105.91,5.88,2728.4
12/10/2018,89.43,55.53,153.74,109.57,6.16,2767.1
15/10/2018,88.05,54.34,153.52,107.6,5.88,2750.8
16/10/2018,91,55.54,158.78,111,6.15,2809.9
17/10/2018,91.59,55.3,159.42,110.71,6.08,2809.2
18/10/2018,88.54,54.01,154.92,108.5,5.99,2768.8
19/10/2018,88.2,54.83,154.05,108.66,5.73,2767.8
22/10/2018,89.47,55.16,154.78,109.63,5.78,2755.9
23/10/2018,88.44,55.68,154.39,108.1,5.53,2740.7
24/10/2018,83.21,53.77,146.04,102.32,4.99,2656.1
25/10/2018,89.11,54.95,150.95,108.3,5.2,2705.6
26/10/2018,82.14,54.08,145.37,106.96,4.96,2658.7
29/10/2018,76.94,53.06,142.09,103.85,4.64,2641.2
30/10/2018,76.52,53.33,146.22,103.73,5.08,2682.6
31/10/2018,79.9,54.72,151.79,106.81,5.27,2711.7
01/11/2018,83.28,55.55,151.75,105.92,5.45,2740.4
02/11/2018,83.28,51.87,150.35,106.16,5.37,2723.1
05/11/2018,81.39,50.4,148.68,107.51,5.29,2738.3
06/11/2018,82.14,50.94,149.94,107.72,5.28,2755.4
07/11/2018,87.77,52.49,151.53,111.96,5.34,2813.9
08/11/2018,87.75,52.12,147.87,111.75,5.15,2806.8
09/11/2018,85.62,51.12,144.96,109.57,5.14,2781
12/11/2018,81.84,48.54,141.55,106.87,4.74,2726.2
13/11/2018,81.56,48.06,142.16,106.94,4.98,2722.2
14/11/2018,79.95,46.7,144.22,104.97,4.93,2701.6
15/11/2018,80.97,47.85,143.85,107.28,5.06,2730.2
16/11/2018,79.67,48.38,139.53,108.29,4.11,2736.3
19/11/2018,75.61,46.47,131.55,104.62,3.62,2690.7
20/11/2018,74.77,44.24,132.43,101.71,3.73,2641.9
21/11/2018,75.84,44.2,134.82,103.11,3.62,2649.9
23/11/2018,75.1,43.07,131.73,103.07,3.62,2632.6
26/11/2018,79.07,43.66,136.38,106.47,3.83,2673.4
27/11/2018,79.07,43.56,135,107.14,3.84,2682.2
28/11/2018,83.89,45.23,136.76,111.12,4,2743.8
29/11/2018,83.68,44.89,138.68,110.19,3.93,2737.8
30/11/2018,84.51,44.65,140.61,110.89,4.09,2760.2
03/12/2018,88.62,46.2,141.09,112.09,4.25,2790.4
04/12/2018,83.42,44.17,137.93,108.52,3.93,2700.1
06/12/2018,84.96,43.68,139.63,109.19,3.96,2695.9
07/12/2018,81.46,42.12,137.42,104.82,3.69,2633.1
10/12/2018,82.05,42.4,141.85,107.59,3.8,2637.7
11/12/2018,82.16,42.16,142.08,108.59,3.7,2636.8
12/12/2018,83.18,42.27,144.5,109.08,3.72,2651.1
13/12/2018,82.92,42.74,145.01,109.45,3.72,2650.5
14/12/2018,79.6,41.37,144.06,106.03,3.66,2599.9
17/12/2018,76.05,40.98,140.19,102.89,3.59,2545.9
18/12/2018,77.57,41.52,143.66,103.97,3.67,2546.2
19/12/2018,74.75,40.22,133.24,103.69,3.46,2507
20/12/2018,73.04,39.21,133.4,101.51,3.38,2467.4
21/12/2018,68.87,37.68,124.95,98.23,3.24,2416.6
24/12/2018,67.2,36.71,124.06,94.13,3.18,2351.1
26/12/2018,73.55,39.29,134.18,100.56,3.33,2467.7
27/12/2018,73.08,39.04,134.52,101.18,3.28,2488.8
28/12/2018,73.9,39.06,133.2,100.39,3.34,2485.7
31/12/2018,75.1,39.44,131.09,101.57,3.34,2506.8
02/01/2019,76.96,39.48,135.68,101.12,3.41,2510
03/01/2019,75.01,35.55,131.74,97.4,3.2,2447.9
04/01/2019,78.77,37.06,137.95,101.93,3.4,2531.9
07/01/2019,81.48,36.98,138.05,102.06,3.58,2549.7
08/01/2019,82.83,37.69,142.53,102.8,3.5,2574.4
09/01/2019,82.97,38.33,144.23,104.27,3.56,2585
10/01/2019,82.81,38.45,144.2,103.6,3.63,2596.6
11/01/2019,82.03,38.07,143.8,102.8,3.72,2596.3
14/01/2019,80.86,37.5,145.39,102.05,3.76,2582.6
15/01/2019,83.73,38.27,148.95,105.01,3.75,2610.3
16/01/2019,84.19,38.73,147.54,105.38,3.72,2616.1
17/01/2019,84.66,38.97,148.3,106.12,3.79,2636
18/01/2019,84.81,39.2,150.04,107.71,3.92,2670.7
22/01/2019,81.61,38.33,147.57,105.68,3.72,2632.9
23/01/2019,82,38.48,144.3,106.71,3.73,2638.7
24/01/2019,82.75,38.17,145.83,106.2,3.95,2642.3
25/01/2019,83.53,39.44,149.01,107.17,4,2664.8
28/01/2019,81.89,39.08,147.47,105.08,3.45,2643.8
29/01/2019,79.69,38.67,144.19,102.94,3.29,2640
30/01/2019,83.52,41.31,150.42,106.38,3.43,2681.1
31/01/2019,85.94,41.61,166.69,104.43,3.59,2704.1
01/02/2019,81.31,41.63,165.71,102.78,3.62,2706.5
04/02/2019,81.67,42.81,169.25,105.74,3.73,2724.9
05/02/2019,82.94,43.55,171.16,107.22,3.75,2737.7
06/02/2019,82.01,43.56,170.49,106.03,3.83,2731.6
07/02/2019,80.72,42.73,166.38,105.27,3.69,2706.1
08/02/2019,79.41,42.6,167.33,105.67,3.7,2707.9
11/02/2019,79.55,42.36,165.79,105.25,3.66,2709.8
12/02/2019,81.9,42.72,165.04,106.89,3.78,2744.7
13/02/2019,82,42.55,164.07,106.81,3.82,2753
14/02/2019,81.13,42.7,163.95,106.9,3.86,2745.7
15/02/2019,80.4,42.6,162.5,108.22,3.93,2775.6
19/02/2019,81.38,42.73,162.29,108.17,3.92,2779.8
20/02/2019,81.11,43.01,162.56,107.15,3.96,2784.7
21/02/2019,80.97,42.77,160.04,109.41,3.89,2774.9
22/02/2019,81.58,43.24,161.89,110.97,3.98,2792.7
25/02/2019,81.65,43.56,164.62,111.59,3.97,2796.1
26/02/2019,81.82,43.58,164.13,112.36,3.93,2793.9
27/02/2019,82.05,43.72,162.81,112.17,3.89,2792.4
28/02/2019,81.99,43.29,161.45,112.03,3.86,2784.5
01/03/2019,83.59,43.74,162.28,112.53,3.91,2803.7
04/03/2019,84.81,43.96,167.37,112.26,3.92,2792.8
05/03/2019,84.62,43.88,171.26,111.7,3.91,2789.7
06/03/2019,83.45,43.63,172.51,111.75,3.8,2771.4
07/03/2019,81.3,43.12,169.13,110.39,3.73,2748.9
08/03/2019,81.04,43.23,169.6,110.51,3.77,2743.1
11/03/2019,83.53,44.73,172.07,112.83,4.03,2783.3
12/03/2019,83.66,45.23,171.92,113.62,4.06,2791.5
13/03/2019,84.54,45.43,173.37,114.5,4.22,2810.9
14/03/2019,84.31,45.93,170.17,114.59,4.14,2808.5
15/03/2019,85.62,46.53,165.98,115.91,4.25,2822.5
18/03/2019,87.11,47.01,160.47,117.57,4.22,2832.9
19/03/2019,88.09,46.63,161.57,117.65,4.39,2832.6
20/03/2019,89.86,47.04,165.44,117.52,4.36,2824.2
21/03/2019,90.96,48.77,166.08,120.22,4.6,2854.9
22/03/2019,88.24,47.76,164.34,117.05,4.44,2800.7
25/03/2019,88.71,47.19,166.29,117.66,4.34,2798.4
26/03/2019,89.19,46.7,167.68,117.91,4.42,2818.5
27/03/2019,88.28,47.12,165.87,116.77,4.41,2805.4
28/03/2019,88.67,47.18,165.55,116.93,4.43,2815.4
29/03/2019,89.04,47.49,166.69,117.94,4.49,2834.4
01/04/2019,90.71,47.81,168.7,119.02,4.56,2867.2
02/04/2019,90.7,48.51,174.2,119.19,4.58,2867.2
03/04/2019,91.03,48.84,173.54,119.97,4.72,2873.4
04/04/2019,90.94,48.92,176.02,119.36,4.71,2879.4
05/04/2019,91.86,49.25,175.72,119.89,4.77,2892.7
08/04/2019,92.49,50.02,174.93,119.93,4.79,2895.8
09/04/2019,91.79,49.88,177.58,119.28,4.73,2878.2
10/04/2019,92.37,50.16,177.82,120.19,4.8,2888.2
11/04/2019,92.2,49.74,177.51,120.33,4.79,2888.3
12/04/2019,92.15,49.72,179.1,120.95,4.75,2907.4
15/04/2019,92.24,49.81,179.65,121.05,4.62,2905.6
16/04/2019,93.15,49.81,178.87,120.77,4.71,2907.1
17/04/2019,93.24,50.78,178.78,121.77,4.68,2900.4
18/04/2019,93.08,50.97,178.28,123.37,4.66,2905
22/04/2019,94.37,51.13,181.44,123.76,4.71,2908
23/04/2019,96.19,51.87,183.78,125.44,4.77,2933.7
24/04/2019,95.09,51.79,182.58,125.01,4.78,2927.2
25/04/2019,95.11,51.32,193.26,129.15,4.67,2926.2
26/04/2019,97.53,51.08,191.49,129.89,4.45,2939.9
29/04/2019,96.92,51.15,194.78,129.77,4.48,2943
30/04/2019,96.33,50.17,193.4,130.6,4.53,2945.8
01/05/2019,95.58,52.63,193.03,127.88,4.51,2923.7
02/05/2019,95.04,52.29,192.53,126.21,4.58,2917.5
03/05/2019,98.12,52.94,195.47,128.9,4.58,2945.6
06/05/2019,97.53,52.12,193.88,128.15,4.5,2932.5
07/05/2019,96.05,50.72,189.77,125.52,4.33,2884.1
08/05/2019,95.89,50.73,189.54,125.51,4.35,2879.4
09/05/2019,94.99,50.18,188.65,125.5,4.25,2870.7
10/05/2019,94.5,49.3,188.34,127.13,4.22,2881.4
13/05/2019,91.13,46.43,181.54,123.35,3.96,2811.9
14/05/2019,92.01,47.16,180.73,124.73,4.05,2834.4
15/05/2019,93.56,47.73,186.27,126.02,3.99,2851
16/05/2019,95.38,47.52,186.99,128.93,4,2876.3
17/05/2019,93.45,47.25,185.3,128.07,3.91,2859.5
20/05/2019,92.95,45.77,182.72,126.22,3.79,2840.2
21/05/2019,92.88,46.65,184.82,126.9,3.88,2864.4
22/05/2019,92.98,45.7,185.32,127.67,3.81,2856.3
23/05/2019,90.77,44.91,180.87,126.18,3.68,2822.2
24/05/2019,91.16,44.74,181.06,126.24,3.63,2826.1
28/05/2019,91.82,44.56,184.31,126.16,3.58,2802.4
29/05/2019,90.96,44.34,182.19,124.94,3.51,2783
30/05/2019,90.82,44.58,183.01,125.73,3.48,2788.9
31/05/2019,88.75,43.77,177.47,123.68,3.39,2752.1
03/06/2019,84.63,43.33,164.15,119.84,3.34,2744.4
04/06/2019,86.48,44.91,167.5,123.16,3.58,2803.3
05/06/2019,86.92,45.63,168.17,125.83,3.53,2826.2
06/06/2019,87.72,46.3,168.33,127.82,3.59,2843.5
07/06/2019,90.2,47.54,173.35,131.4,3.64,2873.3
10/06/2019,93.03,48.15,174.82,132.6,3.71,2886.7
11/06/2019,93.19,48.7,178.1,132.1,3.77,2885.7
12/06/2019,92.77,48.55,175.04,131.49,3.65,2879.8
13/06/2019,93.52,48.54,177.47,132.32,3.71,2891.6
14/06/2019,93.48,48.19,181.33,132.45,3.62,2887
17/06/2019,94.3,48.47,189.01,132.85,3.63,2889.7
18/06/2019,95.07,49.61,188.47,135.16,3.82,2917.8
19/06/2019,95.44,49.47,187.48,135.69,3.83,2926.5
20/06/2019,95.91,49.87,189.53,136.95,3.85,2954.2
21/06/2019,95.56,49.7,191.14,136.97,3.79,2950.5
24/06/2019,95.69,49.65,192.6,137.78,3.82,2945.3
25/06/2019,93.91,48.89,188.84,133.43,3.79,2917.4
26/06/2019,94.89,49.95,187.66,133.93,3.98,2913.8
27/06/2019,95.21,49.94,189.5,134.15,4.08,2924.9
28/06/2019,94.68,49.48,193,133.96,4.11,2941.8
01/07/2019,96.11,50.39,193,135.68,4.15,2964.3
02/07/2019,96.72,50.68,195,136.58,4.06,2973
03/07/2019,96.95,51.1,197.2,137.46,4.07,2995.8
05/07/2019,97.15,51.06,196.4,137.06,4.01,2990.4
08/07/2019,97.62,50.01,195.76,136.96,3.93,2975.9
09/07/2019,99.42,50.31,199.21,136.46,3.93,2979.6
10/07/2019,100.87,50.81,202.73,137.85,4,2993.1
11/07/2019,100.05,50.44,201.23,138.4,4.16,2999.9
12/07/2019,100.55,50.83,204.87,138.9,4.19,3013.8
15/07/2019,101.05,51.3,203.91,138.9,4.18,3014.3
16/07/2019,100.5,51.12,203.84,137.08,4.18,3004
17/07/2019,99.6,50.84,201.8,136.27,4.24,2984.4
18/07/2019,98.89,51.41,200.78,136.42,4.25,2995.1
19/07/2019,98.23,50.65,198.36,136.62,4.21,2976.6
22/07/2019,99.28,51.8,202.32,138.43,4.28,2985
23/07/2019,99.72,52.21,202.36,139.29,4.39,3005.5
24/07/2019,100.04,52.17,204.66,140.72,4.47,3019.6
25/07/2019,98.69,51.76,200.71,140.19,4.33,3003.7
26/07/2019,97.15,51.94,199.75,141.34,4.38,3025.9
29/07/2019,95.62,52.42,195.94,141.03,4.37,3021
30/07/2019,94.93,52.2,197.04,140.35,4.39,3013.2
31/07/2019,93.34,53.26,194.23,136.27,4.22,2980.4
01/08/2019,92.77,52.11,192.73,138.06,4.12,2953.6
02/08/2019,91.16,51.01,189.02,136.9,4.03,2932.1
05/08/2019,88.26,48.34,181.73,132.21,3.77,2844.7
06/08/2019,89.39,49.25,184.51,134.69,3.81,2881.8
07/08/2019,89.67,49.76,185.15,135.28,3.85,2884
08/08/2019,91.64,50.86,190.16,138.89,3.96,2938.1
09/08/2019,90.38,50.25,187.85,137.71,3.85,2918.7
12/08/2019,89.25,50.12,185.37,135.79,3.79,2883.8
13/08/2019,91.22,52.24,188.45,138.6,3.9,2926.3
14/08/2019,88.15,50.69,179.71,133.98,3.75,2840.6
15/08/2019,88.81,50.44,182.59,133.68,3.72,2847.6
16/08/2019,89.63,51.62,183.7,136.13,3.99,2888.7
19/08/2019,90.81,52.59,186.17,138.41,4.27,2923.7
20/08/2019,90.07,52.59,183.81,137.26,4.2,2900.5
21/08/2019,91.18,53.16,183.55,138.79,4.28,2924.4
22/08/2019,90.28,53.12,182.04,137.78,4.29,2922.9
23/08/2019,87.48,50.66,177.75,133.39,4.06,2847.1
26/08/2019,88.44,51.62,180.36,135.45,4.14,2878.4
27/08/2019,88.09,51.04,181.3,135.74,4.04,2869.2
28/08/2019,88.21,51.38,181.76,135.56,4.03,2887.9
29/08/2019,89.32,52.25,185.57,138.12,4.17,2924.6
30/08/2019,88.81,52.19,185.67,137.86,4.19,2926.5
03/09/2019,89.49,51.42,182.39,136.04,4.1,2906.3
04/09/2019,90.03,52.3,187.14,137.63,4.22,2937.8
05/09/2019,92.04,53.32,190.9,140.05,4.49,2976
06/09/2019,91.68,53.31,187.49,139.1,4.47,2978.7
09/09/2019,91.57,53.54,188.76,137.52,4.51,2978.4
10/09/2019,91.03,54.17,186.17,136.08,4.58,2979.4
11/09/2019,91.15,55.9,188.49,136.12,4.61,3000.9
12/09/2019,92.18,55.77,187.47,137.52,4.61,3009.6
13/09/2019,91.97,54.69,187.19,137.32,4.55,3007.4
16/09/2019,90.39,54.98,186.22,136.33,4.51,2998
17/09/2019,91.13,55.17,188.08,137.39,4.53,3005.7
18/09/2019,90.87,55.69,188.14,138.52,4.5,3006.7
19/09/2019,91.08,55.24,190.14,141.07,4.42,3006.8
20/09/2019,89.71,54.43,189.93,139.44,4.32,2992.1
23/09/2019,89.27,54.68,186.82,139.14,4.37,2991.8
24/09/2019,87.08,54.42,181.28,137.38,4.31,2966.6
25/09/2019,88.42,55.26,182.8,139.36,4.46,2984.9
26/09/2019,86.99,54.97,180.11,139.54,4.43,2977.6
27/09/2019,86.27,54.7,177.1,137.73,4.29,2961.8
30/09/2019,86.8,55.99,178.08,139.03,4.35,2976.7
01/10/2019,86.78,56.15,175.81,137.07,4.35,2940.2
02/10/2019,85.66,54.74,174.6,134.65,4.33,2887.6
03/10/2019,86.22,55.2,179.38,136.28,4.53,2910.6
04/10/2019,86.98,56.75,180.45,138.12,4.55,2952
07/10/2019,86.63,56.77,179.68,137.12,4.61,2938.8
08/10/2019,85.28,56.1,177.75,135.67,4.43,2893.1
09/10/2019,86.1,56.76,179.85,138.24,4.52,2919.4
10/10/2019,86.01,57.52,180.03,139.1,4.58,2938.1
11/10/2019,86.6,59.05,184.19,139.68,4.65,2970.3
14/10/2019,86.82,58.97,183.28,139.55,4.66,2966.2
15/10/2019,88.37,58.83,188.89,141.57,4.91,2995.7
16/10/2019,88.87,58.59,189.55,140.41,4.86,2989.7
17/10/2019,89.37,58.82,190.39,139.69,4.86,2997.9
18/10/2019,87.88,59.1,185.85,137.41,4.76,2986.2
21/10/2019,89.28,60.13,189.76,138.43,4.9,3006.7
22/10/2019,88.29,59.99,182.34,136.37,4.89,2996
23/10/2019,88.11,60.8,186.15,137.24,4.88,3004.5
24/10/2019,89.04,60.9,186.38,139.94,4.92,3010.3
25/10/2019,88.07,61.65,187.89,140.73,5.11,3022.6
28/10/2019,88.85,62.26,189.4,144.19,5.17,3039.4
29/10/2019,88.14,60.82,189.31,142.83,5.07,3036.9
30/10/2019,89,60.81,188.25,144.61,5.08,3046.8
31/10/2019,88.83,62.19,191.65,143.37,5.03,3037.6
01/11/2019,89.57,63.95,193.62,143.72,5.06,3066.9
04/11/2019,90.23,64.38,194.72,144.55,5.26,3078.3
05/11/2019,90.09,64.28,194.32,144.46,5.24,3074.6
06/11/2019,89.79,64.31,191.55,144.06,5.19,3076.8
07/11/2019,89.41,64.86,190.42,144.26,5.21,3085.2
08/11/2019,89.29,65.03,190.84,145.96,5.19,3093.1
11/11/2019,88.58,65.55,189.61,146.11,5.2,3087
12/11/2019,88.9,65.49,194.47,147.07,5.24,3091.8
13/11/2019,87.66,66.12,193.19,147.31,5.21,3094
14/11/2019,87.73,65.66,193.15,148.06,5.24,3096.6
15/11/2019,86.97,66.44,195.1,149.97,5.1,3120.5
18/11/2019,87.63,66.78,197.4,150.34,5.31,3122
19/11/2019,87.64,66.57,199.32,150.39,5.2,3120.2
20/11/2019,87.28,65.8,197.51,149.62,5.28,3108.5
21/11/2019,86.74,65.5,197.93,149.48,5.25,3103.5
22/11/2019,87.29,65.44,198.82,149.59,5.27,3110.3
25/11/2019,88.69,66.59,199.79,151.23,5.53,3133.6
26/11/2019,89.85,66.07,198.97,152.03,5.42,3140.5
27/11/2019,90.93,66.96,202,152.32,5.46,3153.6
29/11/2019,90.04,66.81,201.64,151.38,5.42,3141
02/12/2019,89.08,66.04,199.7,149.55,5.23,3113.9
03/12/2019,88.5,64.86,198.82,149.31,5.19,3093.2
04/12/2019,88.03,65.44,198.71,149.85,5.24,3112.8
05/12/2019,87.02,66.39,199.36,149.93,5.22,3117.4
06/12/2019,87.58,67.68,201.05,151.75,5.3,3145.9
09/12/2019,87.48,66.73,201.34,151.36,5.3,3136
10/12/2019,86.96,67.12,200.87,151.13,5.35,3132.5
11/12/2019,87.44,67.69,202.26,151.7,5.43,3141.6
12/12/2019,88.02,67.86,196.75,153.24,5.6,3168.6
13/12/2019,88.05,68.79,194.11,154.53,5.6,3168.8
16/12/2019,88.46,69.97,197.92,155.53,5.63,3191.4
17/12/2019,89.53,70.1,198.39,154.69,5.71,3192.5
18/12/2019,89.2,69.94,202.5,154.37,5.74,3191.1
19/12/2019,89.61,70,206.06,155.71,5.89,3205.4
20/12/2019,89.33,69.86,206.3,157.41,5.98,3221.2
23/12/2019,89.65,71,206.18,157.41,5.97,3224
24/12/2019,89.46,71.07,205.12,157.38,5.97,3223.4
26/12/2019,93.44,72.48,207.79,158.67,5.98,3239.9
27/12/2019,93.49,72.45,208.1,158.96,5.92,3240
30/12/2019,92.34,72.88,204.41,157.59,5.81,3221.3
31/12/2019,92.39,73.41,205.25,157.7,5.88,3230.8
02/01/2020,94.9,75.09,209.78,160.62,6,3257.8
03/01/2020,93.75,74.36,208.67,158.62,5.9,3234.8
06/01/2020,95.14,74.95,212.6,159.03,5.93,3246.3
07/01/2020,95.34,74.6,213.06,157.58,6,3237.2
08/01/2020,94.6,75.8,215.22,160.09,6.01,3253.1
09/01/2020,95.05,77.41,218.3,162.09,6.08,3274.7
10/01/2020,94.16,77.58,218.06,161.34,6.11,3265.3
13/01/2020,94.56,79.24,221.91,163.28,6.3,3288.1
14/01/2020,93.47,78.17,219.06,162.13,6.18,3283.2
15/01/2020,93.1,77.83,221.15,163.18,6.14,3289.3
16/01/2020,93.9,78.81,221.77,166.17,6.22,3316.8
17/01/2020,93.24,79.68,222.14,167.1,6.23,3329.6
21/01/2020,94.6,79.14,221.44,166.5,6.2,3320.8
22/01/2020,94.37,79.42,221.32,165.7,6.25,3321.8
23/01/2020,94.23,79.81,219.76,166.72,6.32,3325.5
24/01/2020,93.08,79.58,217.94,165.04,6.26,3295.5
27/01/2020,91.42,77.24,214.87,162.28,6,3243.6
28/01/2020,92.66,79.42,217.79,165.46,6.2,3276.2
29/01/2020,92.9,81.08,223.23,168.04,6.14,3273.4
30/01/2020,93.53,80.97,209.53,172.78,6.15,3283.7
31/01/2020,100.44,77.38,201.91,170.23,5.91,3225.5
03/02/2020,100.21,77.17,204.19,174.38,6.01,3248.9
04/02/2020,102.48,79.71,209.83,180.12,6.18,3297.6
05/02/2020,101.99,80.36,210.11,179.9,6.27,3334.7
06/02/2020,102.51,81.3,210.85,183.63,6.36,3345.8
07/02/2020,103.96,80.01,212.33,183.89,6.29,3327.7
10/02/2020,106.7,80.39,213.06,188.7,6.57,3352.1
11/02/2020,107.54,79.9,207.19,184.44,6.7,3357.8
12/02/2020,108,81.8,210.76,184.71,6.81,3379.4
13/02/2020,107.49,81.22,213.14,183.71,6.77,3373.9
14/02/2020,106.74,81.24,214.18,185.35,7.24,3380.2
18/02/2020,107.78,79.75,217.8,187.23,7.41,3370.3
19/02/2020,108.51,80.91,217.49,187.28,7.87,3386.2
20/02/2020,107.66,80.08,214.58,184.42,7.72,3373.2
21/02/2020,104.8,78.26,210.18,178.59,7.35,3337.8
24/02/2020,100.46,74.55,200.72,170.89,6.83,3225.9
25/02/2020,98.64,72.02,196.77,168.07,6.55,3128.2
26/02/2020,98.98,73.16,197.2,170.17,6.69,3116.4
27/02/2020,94.22,68.38,189.75,158.18,6.32,2978.8
28/02/2020,94.19,68.34,192.47,162.01,6.75,2954.2
02/03/2020,97.7,74.7,196.44,172.79,6.91,3090.2
03/03/2020,95.45,72.33,185.89,164.51,6.65,3003.4
04/03/2020,98.79,75.69,191.76,170.55,7.11,3130.1
05/03/2020,96.2,73.23,185.17,166.27,6.83,3023.9
06/03/2020,95.05,72.26,181.09,161.57,6.65,2972.4
09/03/2020,90.03,66.54,169.5,150.62,6.14,2746.6
10/03/2020,94.59,71.33,178.19,160.92,6.53,2882.2
11/03/2020,91.04,68.86,170.24,153.63,6.16,2741.4
12/03/2020,83.83,62.06,154.47,139.06,5.41,2480.6
13/03/2020,89.25,69.49,170.28,158.83,6.02,2711
16/03/2020,84.46,60.55,146.01,135.42,4.91,2386.1
17/03/2020,90.39,63.22,149.42,146.57,5.43,2529.2
18/03/2020,91.5,61.67,146.96,140.4,5.07,2398.1
19/03/2020,94.05,61.2,153.13,142.71,5.32,2409.4
20/03/2020,92.3,57.31,149.73,137.35,5.14,2304.9
23/03/2020,95.14,56.09,148.1,135.98,5.32,2237.4
24/03/2020,97,61.72,160.98,148.34,6.23,2447.3
25/03/2020,94.29,61.38,156.21,146.92,6.14,2475.6
26/03/2020,97.77,64.61,163.34,156.11,6.43,2630.1
27/03/2020,95,61.94,156.79,149.7,6.32,2541.5
30/03/2020,98.2,63.7,165.95,160.23,6.64,2626.7
31/03/2020,97.49,63.57,166.8,157.71,6.59,2584.6
01/04/2020,95.39,60.23,159.6,152.11,6.08,2470.5
